Municipio,Nome Municipio,Enq,Descricao,janeiro,fevereiro,marco,abril,maio,junho,julho,agosto,setembro,outubro,novembro,dezembro,Total
06211,BARRINHA                      ,5746-1,Transitar em local/horario nao permitido pela regul estabelecida p/ autoridade,0,0,0,0,1,0,0,0,0,0,0,0,1
06211,BARRINHA                      ,5819-1,"Transitar com o veiculo em calcadas, passeios",0,1,0,0,0,0,0,0,0,0,0,0,1
06211,BARRINHA                      ,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,1,0,1,0,2,0,0,2,1,0,0,0,7
06211,BARRINHA                      ,5843-3,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca direcao",1,0,0,0,2,0,0,0,0,0,0,0,3
06211,BARRINHA                      ,5967-0,"Ultrapassar pela contramao linha de divisao de fluxos opostos, continua amarela",0,0,0,0,0,0,0,0,1,0,0,0,1
06211,BARRINHA                      ,6041-2,Executar operacao de conversao a esquerda em local proibido pela sinalizacao,0,0,0,1,0,0,1,0,0,0,2,0,4
06211,BARRINHA                      ,6050-1,Avancar o sinal vermelho do semaforo,1,2,2,0,1,0,1,1,0,0,0,0,8
06211,BARRINHA                      ,6076-0,Transpor bloqueio viario policial,0,0,0,1,0,0,1,0,2,1,0,0,5
06211,BARRINHA                      ,6408-0,Portar no veiculo placas de identificacao em desacordo c/ especif/modelo Contran,0,0,0,0,0,0,0,1,0,0,0,0,1
06211,BARRINHA                      ,6530-0,Usar no veiculo equip c/ som em volume/frequencia nao autorizados pelo Contran,7,2,2,10,1,2,6,7,9,4,1,1,52
06211,BARRINHA                      ,6548-0,Usar no veic alarme/aparelho produz som perturbe sossego pub desac norma Contran,0,0,0,0,0,0,0,1,0,0,0,0,1
06211,BARRINHA                      ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,0,0,1,1,0,0,0,0,0,0,0,0,2
06211,BARRINHA                      ,6564-0,Conduzir o veiculo transportando passageiros em compartimento de carga,0,0,0,0,0,0,0,1,0,1,0,0,2
06211,BARRINHA                      ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,0,0,0,0,1,0,0,0,0,0,0,0,1
06211,BARRINHA                      ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,13,10,3,4,7,7,9,11,13,22,10,13,122
06211,BARRINHA                      ,6602-0,Conduzir o veiculo com qualquer uma das placas sem legibilidade e visibilidade,0,0,0,2,0,0,1,0,0,0,0,0,3
06211,BARRINHA                      ,6629-0,"Conduzir veiculo s/ ter sido submetido a inspecao seg veicular, qdo obrigatoria",0,0,0,0,1,0,0,0,0,0,0,0,1
06211,BARRINHA                      ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,0,0,0,4,1,2,0,0,0,0,0,0,7
06211,BARRINHA                      ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,2,1,1,2,2,3,0,4,0,2,0,0,17
06211,BARRINHA                      ,6653-1,Conduzir o veiculo com descarga livre,1,1,0,0,0,0,0,0,0,0,0,0,2
06211,BARRINHA                      ,6700-0,"Conduzir veic com vidro total/parcialmente coberto por pelicula, paineis/pintura",0,0,0,0,0,0,0,0,0,1,0,0,1
06211,BARRINHA                      ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",10,5,3,8,11,4,5,5,3,5,3,1,63
06211,BARRINHA                      ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",0,0,0,0,0,0,0,0,0,1,0,0,1
06211,BARRINHA                      ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,0,1,0,0,0,2,2,2,1,3,0,0,11
06211,BARRINHA                      ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",20,37,45,20,36,28,40,24,17,9,18,7,301
06211,BARRINHA                      ,6971-0,Recusar-se a entregar CNH/CRV/CRLV/ outros documentos,0,0,0,1,0,0,0,0,0,0,0,0,1
06211,BARRINHA                      ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",2,0,0,0,1,0,1,0,2,1,1,0,8
06211,BARRINHA                      ,7056-1,Conduzir motoc/moton/ciclomotor fazendo malabarismo/equilibrando-se em uma roda,0,0,0,0,0,1,1,0,0,1,1,0,4
06211,BARRINHA                      ,7072-1,Conduzir motocicleta/motoneta/ciclomotor transportando crianca menor de 7 anos,0,0,0,0,1,0,0,0,0,0,0,0,1
06211,BARRINHA                      ,7234-0,"Em movimento, deixar de manter acesa a luz baixa durante a noite",0,0,0,0,0,2,0,0,0,0,0,0,2
06211,BARRINHA                      ,7323-2,Dirigir o veiculo transport animais a sua esquerda ou entre os bracos e pernas,0,0,0,0,1,0,0,0,0,0,0,0,1
06211,BARRINHA                      ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,0,1,0,5,3,1,2,0,0,2,1,1,16
06211,BARRINHA                      ,7366-2,Dirigir veiculo utilizando-se de telefone celular,1,0,0,1,1,0,0,0,0,0,0,0,3
06211,BARRINHA                      ,7374-0,Bloquear a via com veiculo,0,0,0,0,0,0,0,0,0,0,1,0,1
06211,BARRINHA                      ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",0,2,1,1,4,4,2,3,5,13,0,2,37
06211,BARRINHA                      ,7617-3,"Usar qq veiculo para, delib, perturbar circulacao na via sem aut do orgao",0,0,0,0,10,0,3,4,3,5,0,0,25
06211,BARRINHA                      ,7633-1,Dirigir veiculo segurando telefone celular,0,0,1,2,0,0,0,0,1,0,0,1,5
06211,BARRINHA                      ,7633-2,Dirigir veiculo manuseando telefone celular,1,1,3,3,4,4,4,4,6,5,2,0,37
06211,BARRINHA                      ,7684-1,,0,0,0,0,0,0,2,0,0,0,1,0,3
06211,BARRINHA                      ,7684-2,,0,0,0,1,2,0,5,0,0,0,0,0,8
06211,BARRINHA                      ,7714-2,,0,0,0,0,0,0,0,0,0,1,0,0,1
06213,BARUERI                       ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,76,96,94,63,114,87,102,100,74,59,49,46,960
06213,BARUERI                       ,5029-1,Dirigir veiculo com CNH/PPD/ACC cassada,0,2,1,1,1,0,2,2,0,1,1,0,11
06213,BARUERI                       ,5029-2,Dirigir veiculo com CNH/PPD/ACC com suspensao do direito de dirigir,1,1,1,2,2,0,1,0,0,2,0,0,10
06213,BARUERI                       ,5037-1,Dirigir veiculo com CNH de categoria diferente da do veiculo,4,5,6,1,1,3,3,4,2,4,1,0,34
06213,BARUERI                       ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,12,19,23,13,25,16,34,28,12,12,10,8,212
06213,BARUERI                       ,5053-1,Dirigir veiculo sem usar lentes corretoras de visao,0,0,1,0,0,0,0,1,0,1,0,0,3
06213,BARUERI                       ,5061-0,Entregar veiculo a pessoa sem CNH/PPD/ACC,1,1,0,0,0,0,0,4,0,0,1,0,7
06213,BARUERI                       ,5070-1,Entregar veiculo a pessoa com CNH/PPD/ACC cassada,0,0,0,0,0,0,0,0,1,0,0,0,1
06213,BARUERI                       ,5088-1,Entregar veiculo a pessoa com CNH de categoria diferente da do veiculo,0,0,1,0,0,0,0,0,0,0,0,0,1
06213,BARUERI                       ,5096-0,Entregar veiculo a pessoa com CNH/PPD vencida ha mais de 30 dias,0,1,1,0,0,0,0,0,0,0,0,0,2
06213,BARUERI                       ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,5,5,8,7,5,3,4,4,9,7,0,2,59
06213,BARUERI                       ,5142-0,Permitir posse/conducao do veic a pessoa com CNH/PPD vencida ha mais de 30 dias,0,0,0,0,3,0,2,1,0,0,0,0,6
06213,BARUERI                       ,5169-1,Dirigir sob a influencia de alcool,2,0,1,0,0,2,2,1,1,1,1,0,11
06213,BARUERI                       ,5169-2,Dirigir sob a influencia de qquer substancia psicoativa que deter. dependencia,1,1,0,1,0,0,0,0,0,0,0,0,3
06213,BARUERI                       ,5177-0,Confiar/entregar veic pess c/ estado fisico/psiquico s/ condicoes dirigir segur,1,0,0,0,0,0,0,0,0,0,0,0,1
06213,BARUERI                       ,5185-1,Deixar o condutor de usar o cinto seguranca,38,46,79,59,50,138,36,123,34,37,17,31,688
06213,BARUERI                       ,5185-2,Deixar o passageiro de usar o cinto seguranca,3,5,10,5,5,2,2,6,7,2,0,2,49
06213,BARUERI                       ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,1,0,3,1,2,1,1,2,1,1,0,0,13
06213,BARUERI                       ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,12,10,19,11,12,16,15,8,9,9,2,1,124
06213,BARUERI                       ,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,1,8,5,6,4,2,4,4,4,0,2,2,42
06213,BARUERI                       ,5215-2,Dirigir ameacando os demais veiculos,3,3,1,1,2,5,7,4,5,2,2,2,37
06213,BARUERI                       ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,13,16,22,19,13,15,21,16,14,11,6,8,174
06213,BARUERI                       ,5274-2,Utiliz veic dem/exibir manob perig med derrap/frenag c/desliz/arrast pneus,3,4,5,5,0,5,5,7,2,5,1,1,43
06213,BARUERI                       ,5738-0,Transitar pela contramao de direcao em via c/ sinalizacao de regul sentido unico,0,1,0,0,0,0,0,0,0,0,0,0,1
06213,BARUERI                       ,5770-3,Deixar de dar passagem a veic de policia em servico de urgencia devid identif,1,3,2,1,0,1,0,0,0,0,0,0,8
06213,BARUERI                       ,5797-0,Forcar passagem entre veics trans sent opostos na iminencia realiz ultrapassagem,0,0,0,0,0,0,0,1,0,0,0,0,1
06213,BARUERI                       ,5819-1,"Transitar com o veiculo em calcadas, passeios",0,0,0,0,0,0,1,0,0,0,0,0,1
06213,BARUERI                       ,5819-7,Transitar com o veiculo em acostamentos,0,0,0,0,0,0,0,0,0,0,0,1,1
06213,BARUERI                       ,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,7,3,12,7,5,7,5,7,5,4,2,3,67
06213,BARUERI                       ,5843-1,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, inicio da marcha",0,0,0,0,0,0,0,0,1,0,0,0,1
06213,BARUERI                       ,5843-2,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, manobra de parar",2,0,0,0,0,0,0,0,1,0,0,0,3
06213,BARUERI                       ,5843-3,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca direcao",0,1,0,0,2,0,2,1,2,0,1,0,9
06213,BARUERI                       ,5843-4,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca de faixa",1,0,0,1,0,0,0,0,0,0,0,0,2
06213,BARUERI                       ,6068-1,Transpor bloqueio viario com ou sem sinalizacao ou dispositivos auxiliares,0,0,1,0,0,0,0,0,0,0,0,0,1
06213,BARUERI                       ,6076-0,Transpor bloqueio viario policial,0,0,0,1,1,0,0,0,0,0,0,0,2
06213,BARUERI                       ,6122-0,Deixar de dar preferencia a pedestre/veic n motorizado na faixa a ele destinada,0,0,1,0,0,0,0,0,0,0,0,0,1
06213,BARUERI                       ,6394-4,Deixar de reduzir veloc onde haja intensa movimentacao de pedestres,0,1,0,0,0,0,0,0,0,0,0,0,1
06213,BARUERI                       ,6408-0,Portar no veiculo placas de identificacao em desacordo c/ especif/modelo Contran,2,5,2,1,1,3,3,4,7,4,0,3,35
06213,BARUERI                       ,6432-1,Transitar com farol desregulado perturbando visao outro condutor,0,0,0,0,0,0,0,0,0,0,1,0,1
06213,BARUERI                       ,6530-0,Usar no veiculo equip c/ som em volume/frequencia nao autorizados pelo Contran,0,0,0,0,0,0,0,0,0,0,0,1,1
06213,BARUERI                       ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,7,9,2,2,1,1,5,6,0,0,1,0,34
06213,BARUERI                       ,6556-4,Conduzir o veiculo com a placa violada/falsificada,1,0,1,0,0,1,0,0,0,0,0,0,3
06213,BARUERI                       ,6564-0,Conduzir o veiculo transportando passageiros em compartimento de carga,0,0,1,0,0,0,0,0,0,0,0,0,1
06213,BARUERI                       ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,7,0,8,3,2,2,5,2,4,1,0,3,37
06213,BARUERI                       ,6599-1,Conduzir o veiculo que nao esteja registrado,0,1,0,0,0,0,1,2,1,0,0,0,5
06213,BARUERI                       ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,57,73,86,36,105,96,147,150,55,99,67,55,1026
06213,BARUERI                       ,6602-0,Conduzir o veiculo com qualquer uma das placas sem legibilidade e visibilidade,3,9,10,4,15,15,8,10,5,4,5,12,100
06213,BARUERI                       ,6610-1,Conduzir o veiculo com a cor alterada,0,0,0,1,1,0,0,0,0,0,0,0,2
06213,BARUERI                       ,6610-2,Conduzir o veiculo com caracteristica alterada,4,4,3,0,5,2,1,5,0,1,0,0,25
06213,BARUERI                       ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,30,8,13,9,11,11,12,19,17,5,5,16,156
06213,BARUERI                       ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,6,12,10,11,6,7,13,14,7,5,2,5,98
06213,BARUERI                       ,6645-0,Conduzir o veiculo com equip obrigatorio em desacordo com o estab pelo Contran,0,0,0,0,0,1,0,0,0,0,0,2,3
06213,BARUERI                       ,6653-1,Conduzir o veiculo com descarga livre,7,3,2,3,4,6,7,1,0,1,0,3,37
06213,BARUERI                       ,6653-2,Conduzir o veiculo com silenciador de motor defeituoso/deficiente/inoperante,0,1,0,0,0,0,0,0,0,0,0,0,1
06213,BARUERI                       ,6661-0,Conduzir o veiculo com equipamento ou acessorio proibido,0,0,0,0,0,1,0,2,0,1,0,0,4
06213,BARUERI                       ,6670-0,Conduzir o veiculo c/ equip do sistema de iluminacao e de sinalizacao alterados,4,5,7,1,3,4,7,3,2,2,1,2,41
06213,BARUERI                       ,6696-1,Conduzir c/ inscr/adesivo/legenda/simbolo afixado para-brisa e extensao traseira,0,0,0,1,0,0,0,0,0,0,0,0,1
06213,BARUERI                       ,6700-0,"Conduzir veic com vidro total/parcialmente coberto por pelicula, paineis/pintura",2,3,7,3,3,9,1,4,5,1,0,4,42
06213,BARUERI                       ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",64,101,104,54,90,87,122,131,91,57,37,55,993
06213,BARUERI                       ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",5,5,4,8,2,6,9,4,6,1,3,5,58
06213,BARUERI                       ,6858-0,Transitar com o veiculo com lotacao excedente,0,0,0,0,1,0,0,0,0,0,0,1,2
06213,BARUERI                       ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,1,5,12,2,5,3,0,1,4,2,0,0,35
06213,BARUERI                       ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",304,325,338,0,1,3,10,14,19,9,12,9,1044
06213,BARUERI                       ,6963-0,Trans c/veic desac c/especificacao/falta de inscr/simbologia necessaria identif,0,0,0,0,0,0,0,0,1,0,0,0,1
06213,BARUERI                       ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",14,9,2,6,12,11,5,5,5,5,3,2,79
06213,BARUERI                       ,7030-3,"Conduzir motocicleta, motoneta e ciclomotor sem vestuario aprovado pelo Contran",0,0,0,0,1,0,0,0,0,0,0,0,1
06213,BARUERI                       ,7048-1,"Conduzir motocicleta, motoneta e ciclomotor transportando passageiro s/ capacete",0,0,0,0,0,0,0,0,1,0,1,0,2
06213,BARUERI                       ,7056-1,Conduzir motoc/moton/ciclomotor fazendo malabarismo/equilibrando-se em uma roda,0,0,0,1,0,0,0,0,0,0,0,1,2
06213,BARUERI                       ,7064-0,"Conduzir motocicleta, motoneta e ciclomotor com os farois apagados",0,1,0,0,0,0,0,0,0,0,0,0,1
06213,BARUERI                       ,7072-1,Conduzir motocicleta/motoneta/ciclomotor transportando crianca menor de 7 anos,0,0,0,0,0,0,0,0,0,0,1,0,1
06213,BARUERI                       ,7099-1,Conduzir motocicleta/motoneta/ciclomotor sem segurar o guidom com ambas as maos,0,1,0,0,0,0,1,0,0,0,0,0,2
06213,BARUERI                       ,7110-0,Conduzir ciclo transportando passageiro fora da garupa/assento a ele destinado,8,0,0,0,0,0,0,0,0,0,0,0,8
06213,BARUERI                       ,7285-0,"Em movimento, deixar de manter a placa traseira iluminada a noite",0,0,0,0,0,0,0,0,1,0,0,0,1
06213,BARUERI                       ,7323-1,Dirigir o veiculo transport pessoas a sua esquerda ou entre os bracos e pernas,0,0,1,0,0,0,0,0,0,0,0,0,1
06213,BARUERI                       ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,15,18,12,14,16,15,10,12,24,7,6,3,152
06213,BARUERI                       ,7358-0,"Dirigir o veiculo com apenas uma das maos, exceto quando permitido pelo CTB",0,0,0,0,0,1,0,0,0,0,0,0,1
06213,BARUERI                       ,7366-1,Dirigir o veiculo utilizando-se de fones nos ouvidos conec a aparelhagem sonora,0,0,0,0,0,1,0,0,0,2,0,0,3
06213,BARUERI                       ,7366-2,Dirigir veiculo utilizando-se de telefone celular,5,1,2,4,1,0,1,6,3,3,0,1,27
06213,BARUERI                       ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",0,6,10,3,8,17,10,14,12,13,4,3,100
06213,BARUERI                       ,7587-0,Transitar na faixa ou via exclusiva regulam. p/ transp. publ. coletivo passag.,0,0,0,0,0,0,0,0,0,0,1,0,1
06213,BARUERI                       ,7633-1,Dirigir veiculo segurando telefone celular,14,9,15,19,17,10,18,42,94,14,31,43,326
06213,BARUERI                       ,7633-2,Dirigir veiculo manuseando telefone celular,36,24,46,28,28,43,27,25,31,26,12,33,359
06213,BARUERI                       ,7684-1,,0,0,0,0,0,1,2,0,1,0,0,0,4
06213,BARUERI                       ,7684-2,,0,0,0,4,4,67,1,61,3,1,2,13,156
06213,BARUERI                       ,7714-2,,0,0,0,0,0,0,0,0,1,0,0,0,1
06215,BASTOS                        ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,6,2,5,5,1,4,7,0,5,3,1,1,40
06215,BASTOS                        ,5029-1,Dirigir veiculo com CNH/PPD/ACC cassada,1,0,0,0,0,0,0,0,0,0,0,0,1
06215,BASTOS                        ,5037-1,Dirigir veiculo com CNH de categoria diferente da do veiculo,0,1,0,0,0,0,0,0,0,0,0,0,1
06215,BASTOS                        ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,1,1,0,0,2,1,0,0,0,0,0,0,5
06215,BASTOS                        ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,2,1,2,1,1,0,1,0,3,1,1,0,13
06215,BASTOS                        ,5169-1,Dirigir sob a influencia de alcool,0,0,0,0,1,1,0,0,0,0,0,0,2
06215,BASTOS                        ,5169-2,Dirigir sob a influencia de qquer substancia psicoativa que deter. dependencia,0,0,1,1,0,0,0,0,0,0,0,0,2
06215,BASTOS                        ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,2,0,0,0,0,1,0,0,0,0,0,0,3
06215,BASTOS                        ,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,0,0,1,0,0,0,0,0,1,0,0,0,2
06215,BASTOS                        ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,0,0,0,0,0,0,0,0,1,0,0,0,1
06215,BASTOS                        ,5274-2,Utiliz veic dem/exibir manob perig med derrap/frenag c/desliz/arrast pneus,0,0,1,0,0,0,1,0,2,0,0,0,4
06215,BASTOS                        ,5428-3,Estacionar na pista de rolamento das vias de transito rapido,0,1,0,0,0,0,0,0,0,0,0,0,1
06215,BASTOS                        ,5460-0,Estacionar em guia de calcada rebaixada destinada a entrada/saida de veiculos,1,0,0,0,0,0,0,0,0,0,0,0,1
06215,BASTOS                        ,5487-0,Estacionar ao lado de outro veiculo em fila dupla,0,0,0,0,0,0,1,0,0,0,0,0,1
06215,BASTOS                        ,5550-0,Estacionar em local/horario proibido especificamente pela sinalizacao,0,0,0,1,0,0,0,0,0,0,0,0,1
06215,BASTOS                        ,5720-0,Transitar pela contramao de direcao em via com duplo sentido de circulacao,0,0,0,0,0,0,0,0,1,0,0,0,1
06215,BASTOS                        ,5738-0,Transitar pela contramao de direcao em via c/ sinalizacao de regul sentido unico,0,0,0,0,1,0,0,0,0,0,0,0,1
06215,BASTOS                        ,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,0,0,1,0,0,0,1,0,3,0,0,0,5
